xcorr,deltacn,sprank,ions,calc_neutral_pep_mass,label
1.227,0.071,113,1448,1416.4424,0
1.097,0.119,3,2811,992.1554,0
0.868,0.097,5,2009,1007.0227,0
0.75,0.216,1,1006,610.631,0
1.258,0.009,188,1260,1637.9122,0
0.785,0.031,250,2406,1505.7498,0
0.83,0.132,16,804,531.5206,0
1.159,0.052,20,3007,1690.7845,0
1.021,0.007,19,17116,3175.4649,0
0.613,0.027,27,803,445.4735,0
0.723,0.13,6,604,449.5231,0
0.864,0.008,1,1006,634.7894,0
0.696,0.027,78,1004,655.7496,0
1.051,0.081,17,2608,1433.4878,0
1.145,0.074,38,1452,1447.6175,0
0.99,0.007,24,2008,1203.3616,0
1.897,0.144,1,1884,2411.5305,0
0.95,0.241,49,1204,678.8302,0
1.159,0.006,34,1448,1450.4815,0
0.492,0.015,29,1004,674.7556,0
0.511,0.191,1,604,370.4496,0
0.828,0.085,10,604,389.366,0
0.496,0.092,28,601,314.3421,0
0.671,0.069,148,2004,1007.0227,0
1.054,0.021,136,2806,1538.7673,0
0.669,0.104,16,1404,747.7172,0
0.377,0.089,3,402,323.3525,0
1.1,0.207,5,1607,969.1093,0
0.413,0.085,32,602,375.3824,0
0.504,0.009,13,802,493.5762,0
0.887,0.076,60,804,503.5565,0
0.592,0.213,5,604,330.3415,0
0.316,0.004,1,603,487.5596,0
0.39,0.121,8,602,456.4997,0
0.289,0.174,4,801,666.6916,0
0.481,0.112,5,603,389.4123,0
0.339,0.372,3,402,323.3525,0
0.415,0.279,1,603,396.4875,0
0.382,0.22,7,402,341.3678,0
0.489,0.057,2,604,317.3024,0
1.179,0.083,85,940,1219.3635,0
0.295,0.168,1,403,396.4101,0
0.664,0.002,13,603,331.3726,0
0.421,0.073,11,402,350.2952,0
0.305,0.006,7,602,459.5034,0
0.403,0.105,1,803,459.457,0
1.303,0.112,5,1609,872.937,0
1.179,0.09,4,806,460.4881,0
1.163,0.199,2,605,400.4326,0
0.69,0.044,9,603,332.3574,0
0.526,0.11,2,604,318.3305,0
0.849,0.082,50,1406,865.9848,0
1.301,0.062,2,1610,872.937,0
1.058,0.052,6,1752,1308.4266,0
0.464,0.074,4,402,341.3678,0
0.841,0.091,22,1004,703.7966,0
0.765,0.013,1,1406,894.0361,0
1.122,0.054,83,1148,1372.4522,0
0.694,0.097,5,1005,646.7167,0
0.476,0.017,3,604,371.394,0
0.554,0.021,6,804,401.4637,0
0.814,0.278,30,603,344.3684,0
0.689,0.096,8,603,318.3305,0
0.498,0.01,72,1002,534.5242,0
0.453,0.034,25,603,411.5022,0
0.919,0.169,1,2008,1213.3776,0
1.036,0.002,2,1548,1326.3831,0
1.08,0.084,13,1406,754.8388,0
0.424,0.024,2,403,370.4526,0
0.393,0.032,9,402,341.3678,0
0.734,0.057,20,603,330.3415,0
0.818,0.085,1,1207,750.7637,0
0.605,0.036,25,603,396.4875,0
0.979,0.073,3,1607,788.8131,0
0.698,0.291,5,603,348.3134,0
0.459,0.046,20,803,606.7203,0
1.127,0.012,29,1144,1411.6243,0
1.099,0.1,3,1756,1578.7489,0
1.104,0.083,2,1409,914.9713,0
1.151,0.147,10,1406,970.0935,0
0.869,0.012,35,1140,1201.3576,0
1.018,0.163,4,1005,646.7167,0
1.417,0.063,8,1340,1124.0497,0
1.244,0.047,202,1144,1288.3117,0
0.789,0.029,28,804,445.5168,0
1.678,0.055,7,1532,917.972,0
1.125,0.137,5,1208,877.0978,0
1.256,0.009,78,1548,1312.4923,0
1.159,0.064,94,1048,1195.3011,0
1.447,0.089,41,1140,1057.1289,0
0.762,0.227,2,805,389.4093,0
1.559,0.049,4,1611,872.937,0
0.901,0.107,13,1005,702.8088,0
1.434,0.037,33,2810,965.0312,0
0.649,0.039,13,603,318.3305,0
0.891,0.079,106,1806,1219.283,0
1.144,0.063,23,1808,1028.2238,0
1.196,0.005,1,1410,894.0361,0
1.339,0.133,61,1548,1256.4282,0
1.724,0.147,27,1552,1600.6686,0
1.228,0.004,92,1036,1135.2426,0
0.929,0.016,20,1006,702.8088,0
1.108,0.092,15,1440,1318.5822,0
1.406,0.041,49,1232,1092.2298,0
0.972,0.018,17,1606,969.1093,0
0.794,0.016,24,1606,1034.0906,0
0.911,0.219,1,2209,1122.2592,0
1.276,0.051,1,1544,1196.4192,0
1.109,0.046,12,1140,1057.1289,0
0.795,0.148,151,1205,755.8296,0
0.879,0.079,6,1607,1034.0906,0
0.774,0.045,65,1606,947.1235,0
0.914,0.048,29,1005,691.6934,0
0.899,0.078,37,1205,893.0104,0
0.789,0.119,9,1407,832.8633,0
1.392,0.014,8,1748,1393.4296,0
1.256,0.198,46,1808,1012.181,0
1.549,0.076,1,2212,1255.3043,0
0.94,0.17,31,1605,969.1093,0
1.483,0.008,59,1132,1077.2487,0
1.263,0.114,32,1136,987.9763,0
0.528,0.219,10,604,372.4222,0
0.91,0.021,97,1032,1065.1938,0
1.544,0.053,6,1860,1660.8021,0
1.297,0.02,1,2212,1255.3043,0
1.075,0.231,211,832,1065.1938,0
1.571,0.247,1,2211,1255.3043,0
1.423,0.056,35,1564,1815.0259,0
1.016,0.052,81,2208,1187.3189,0
1.074,0.128,1,2209,1255.3043,0
2.069,0.08,18,1664,1845.9403,0
0.969,0.023,5,1208,690.7087,0
0.563,0.069,332,1203,748.801,0
0.763,0.134,31,1004,686.81,0
1.212,0.016,157,1048,1251.449,0
1.554,0.058,32,1236,1070.2144,0
0.83,0.097,220,1004,639.7098,0
0.878,0.022,22,1206,731.8479,0
2.537,0.084,1,2580,2209.5737,0
1.095,0.105,11,1232,1005.096,0
0.802,0.024,1,1007,686.7666,0
1.241,0.067,14,2809,971.1686,0
1.024,0.154,68,1607,1025.2317,0
1.415,0.089,35,1752,1504.5334,0
1.458,0.102,1,1322,1255.3043,0
1.149,0.033,3,1810,1032.165,0
1.242,0.018,8,2608,1672.9516,0
0.809,0.05,136,1004,639.7098,0
1.555,0.225,2,2210,1271.3934,0
1.799,0.079,8,1756,1520.6688,0
1.863,0.143,2,2052,1382.5804,0
1.127,0.065,1,1808,1162.2646,0
1.324,0.067,2,1809,1056.2279,0
1.569,0.142,2,1448,1561.7238,0
1,0.025,7,2009,1250.3764,0
1.037,0.024,5,1609,969.1093,0
0.732,0.003,17,1206,701.865,0
1.555,0.025,10,1652,1384.5589,0
1.756,0.01,21,1564,1845.9403,0
1.37,0.012,55,2808,897.0428,0
1.311,0.105,12,2208,1302.4473,0
1.477,0.097,12,2408,1377.388,0
1.078,0.041,16,2008,1201.3576,0
1.002,0.159,7,1007,897.0476,0
1.586,0.079,9,1868,1894.1363,0
1.366,0.025,3,1976,1997.1492,0
1.599,0.006,11,1972,1865.0454,0
1.03,0.033,81,1206,806.7943,0
1.432,0.09,12,1340,1163.383,0
1.023,0.038,22,1809,1124.2717,0
1.645,0.021,3,1960,1689.8003,0
1.185,0.019,1,1552,1555.856,0
1.221,0.028,71,1572,2179.2908,0
1.44,0.192,213,1164,1745.9506,0
0.496,0.061,1,604,370.4496,0
2.164,0.172,1,2084,2193.4572,0
1.054,0.221,14,1206,745.8778,0
1.301,0.05,65,1140,1329.4421,0
1.492,0.184,1,1536,1056.2279,0
1.5,0.142,5,1432,914.9683,0
1.71,0.104,2,2064,1916.1246,0
1.009,0.004,63,2207,1290.4821,0
0.953,0.003,7,1809,1188.3209,0
1.385,0.062,19,1672,2188.481,0
1.348,0.046,18,1440,1248.4882,0
0.939,0.278,2,1207,767.8406,0
1.05,0.107,38,2008,1210.3158,0
1.523,0.033,40,1452,1638.8865,0
1.362,0.002,8,1132,1100.16,0
1.475,0.001,77,1560,1797.961,0
1.007,0.061,53,2006,1201.3576,0
1.848,0.06,81,1260,1854.09,0
1.746,0.14,71,1368,2141.5514,0
0.675,0.029,10,1205,806.782,0
1.948,0.007,5,1760,1912.0953,0
1.187,0.098,33,2407,1404.6358,0
1.274,0.077,1,1811,1234.3348,0
1.777,0.154,45,1772,1976.2265,0
1.434,0.004,192,1352,1635.9701,0
0.896,0.011,21,2008,1119.233,0
1.299,0.04,296,2606,1547.6939,0
0.955,0.001,1,1608,918.0148,0
1.179,0.035,19,1652,1551.763,0
1.461,0.044,126,1368,1961.2522,0
1.117,0.03,16,1552,1423.5522,0
1.097,0.011,22,1444,1378.5505,0
0.96,0.014,27,2007,1124.0497,0
1.414,0.007,38,1672,2003.1101,0
2.173,0.09,58,1588,2667.9561,0
0.987,0.077,2,2211,1212.462,0
1.356,0.011,165,1464,1878.0846,0
1.478,0.003,4,1764,1941.0479,0
1.629,0.064,16,1676,2133.3958,0
0.598,0.284,5,603,370.4496,0
1.556,0.172,1,2411,1517.6685,0
2.314,0.015,39,1684,2556.8644,0
1.787,0.062,136,1280,2520.7916,0
0.899,0.092,46,1607,870.0171,0
1.958,0.132,2,1964,1906.1224,0
0.994,0.042,2,2010,1212.3709,0
1.175,0.088,1,2410,1408.6764,0
1.067,0.05,189,2606,1511.8028,0
1.312,0,11,1564,1761.1102,0
1.764,0.067,39,1776,2050.1598,0
1.73,0.091,18,1680,2170.4081,0
1.377,0.033,159,1264,1928.1422,0
1.044,0.048,3,2009,1186.3341,0
1.601,0.01,36,1488,2641.0814,0
0.979,0.114,19,832,989.1553,0
1.251,0.102,1,2009,1269.3923,0
1.863,0.001,6,1776,2425.6955,0
2.062,0.171,7,1992,2551.9445,0
1.426,0.001,4,1552,1502.6879,0
1.668,0.006,9,2084,2200.4802,0
1.702,0.069,25,17100,2538.7813,0
1.554,0.092,1,3011,1672.8505,0
1.954,0.062,29,1796,2510.9331,0
1.353,0.085,2,2610,1532.6399,0
1.936,0.061,3,2088,2218.5044,0
1.331,0.11,6,2810,1673.8531,0
1.897,0.074,1,2776,2050.4426,0
2.002,0.125,5,1776,2250.5376,0
0.973,0.061,10,2209,1170.2854,0
1.105,0.046,2,2209,1410.4631,0
2.037,0.117,1,2188,2607.8994,0
1.366,0.169,98,2806,1919.1301,0
1.69,0.008,150,1272,2197.3958,0
1.453,0.031,15,1980,2064.2491,0
2.031,0.034,4,2088,2323.6526,0
1.335,0.105,402,2405,1511.6181,0
1.535,0.04,15,1668,2137.4662,0
2.314,0.219,1,24108,3005.2915,0
1.567,0.199,126,17108,2898.3188,0
1.217,0.146,344,1152,1546.7531,0
1.619,0.034,7,1580,2211.4375,0
1.6,0.149,210,1288,2423.7295,0
1.679,0.182,67,16104,2768.0425,0
1.124,0.046,167,2006,1362.5113,0
1.323,0.025,136,1592,2495.688,0
2.001,0.086,54,1572,2252.4716,0
1.71,0.058,76,1684,2555.8859,0
1.868,0.072,2,2376,2105.342,0
0.937,0.001,77,2807,1646.9078,0
1.653,0.077,20,17100,2966.1305,0
2.289,0.208,14,1792,2689.7951,0
0.987,0.005,336,432,1863.31,0
1.652,0.018,2,1764,2068.184,0
1.053,0.134,1,2608,1561.6696,0
1.573,0.258,10,3009,1621.9562,0
2.105,0.093,2,19124,3726.2998,0
1.514,0.003,45,1564,1780.0086,0
1.132,0.056,175,2806,1739.0513,0
1.354,0.074,5,2609,1680.0233,0
1.484,0.113,9,3009,1701.9378,0
1.016,0.055,22,2009,1252.4338,0
1.264,0.009,24,2807,1644.978,0
1.006,0.041,163,3005,1756.1548,0
1.456,0.299,2,1032,1729.8853,0
1.514,0.027,28,1776,2250.5834,0
1.806,0.052,42,1672,2347.5016,0
1.202,0.023,100,732,1986.2982,0
1.615,0.111,7,934,1889.0532,0
1.262,0.035,2,3009,1676.801,0
1.685,0.12,355,1280,2322.7694,0
1.151,0.001,13,2808,1632.9272,0
1.958,0.119,26,1892,2779.2851,0
0.881,0.04,3,1808,987.0752,0
1.612,0.004,5,2092,2724.0814,0
1.82,0.066,233,1392,2853.0918,0
2.039,0.161,226,14108,3002.5867,0
1.657,0.045,88,17100,2616.8771,0
1.591,0.196,29,932,1664.8487,0
1.191,0.111,67,2408,1390.5656,0
1.857,0.024,119,1596,2706.9494,0
1.361,0.008,11,3009,1754.7875,0
2.33,0.295,3,1980,2235.6181,0
1.266,0.084,87,732,1694.903,0
1.766,0.091,469,1184,2367.7367,0
1.325,0.198,39,736,1881.0704,0
1.931,0.12,18,1688,2763.0618,0
1.623,0.039,102,1580,2402.8258,0
1.233,0.062,215,1260,1772.0467,0
1.526,0.113,60,1892,2423.7644,0
2.062,0.066,41,1688,2427.8628,0
0.966,0.074,6,2008,1239.3079,0
1.029,0.018,41,2807,1532.732,0
1.677,0.166,3,20104,2910.4124,0
1.953,0.025,18,1688,2758.1759,0
2.206,0.258,27,16112,3155.4373,0
1.992,0.158,1,20104,2827.2328,0
1.354,0.015,108,3006,1656.9127,0
2,0.166,36,18100,2840.0658,0
1.896,0.004,1,2288,2465.6592,0
0.92,0.089,16,2408,1414.5073,0
1.412,0.216,46,2608,1517.7953,0
1.726,0.056,87,15104,2890.2207,0
1.936,0.124,2,1992,2543.7973,0
1.783,0.018,18,1792,2844.294,0
1.518,0.017,55,1380,2536.9134,0
1.818,0.044,1,19100,2747.2666,0
1.787,0.092,29,1696,2568.9566,0
2.035,0.192,1,21108,3299.8487,0
1.697,0.076,53,17120,3245.806,0
1.667,0.21,26,3008,1849.0057,0
1.686,0.03,42,1688,2352.6856,0
2.284,0.05,33,17116,3319.5577,0
1.943,0.36,4,21100,2823.0228,0
1.787,0.14,1,20116,3256.5424,0
1.928,0.184,122,1596,2798.0642,0
1.69,0.337,12,2609,1732.9169,0
1.182,0.041,2,944,2317.5503,0
1.266,0.04,53,734,1923.1255,0
1.586,0.04,145,1484,2406.7857,0
1.364,0.126,4,834,1964.2707,0
1.977,0.117,70,17112,3340.8974,0
1.125,0.061,5,2809,1592.9147,0
1.706,0.002,46,15100,2934.382,0
1.091,0.01,18,734,2161.3622,0
1.865,0.182,66,1788,2395.7411,0
1.102,0.043,121,2805,1704.9104,0
1.512,0.047,3,1880,1953.1026,0
0.794,0.016,115,1806,1195.3448,0
0.783,0.068,20,1406,852.06,0
1.073,0.179,35,2406,1512.7039,0
1.76,0.112,66,736,2267.644,0
1.297,0.063,213,532,1943.0814,0
1.344,0.149,55,2607,1565.8832,0
1.552,0.022,7,2096,2741.9757,0
1.153,0.085,317,3005,1848.1884,0
1.426,0.009,15,1680,2391.6908,0
1.501,0.093,234,1368,2153.4346,0
1.291,0.17,8,834,1791.892,0
1.543,0.056,1,2410,1471.7202,0
1.066,0.029,49,732,1861.9929,0
1.126,0.04,28,736,2025.2701,0
1.846,0.133,29,1588,2693.1596,0
1.689,0.054,411,14144,4027.5095,0
2.454,0.18,3,20112,3111.5938,0
1.385,0.07,24,2608,1732.9169,0
1.293,0.109,143,2806,1784.9092,0
1.244,0.013,8,932,1745.9506,0
2.262,0.075,43,19116,3040.43,0
1.099,0.024,8,2609,1550.6403,0
1.484,0.15,6,934,2116.4942,0
1.602,0.006,149,1280,2408.8266,0
1.336,0.02,15,936,1867.018,0
1.775,0.05,7,1688,2694.0428,0
1.017,0.009,26,3006,1653.8095,0
1.786,0.02,271,15104,3177.4761,0
1.73,0.107,55,1692,2599.8329,0
1.252,0.052,209,634,1993.2944,0
1.164,0.015,1,2410,1491.6189,0
2.112,0.178,3,20104,2762.1594,0
1.835,0.071,8,20128,3289.7208,0
1.407,0.065,83,736,1916.0248,0
1.089,0.085,28,954,3095.2525,0
1.82,0.031,10,17100,2962.3924,0
1.001,0.057,395,2806,1652.9543,0
1.266,0.075,15,942,2304.6934,0
1.72,0.101,20,17108,2916.1324,0
1.362,0.122,1,3011,1688.8553,0
1.362,0.075,74,842,2206.5023,0
1.375,0.146,5,838,2052.2291,0
1.417,0.002,41,2808,1643.8174,0
1.625,0.03,30,17100,3049.4362,0
1.427,0.069,36,1684,2571.0611,0
0.742,0.001,5,603,304.3036,0
1.579,0.016,3,1872,2325.4736,0
1.517,0.115,2,832,2018.1765,0
1.682,0.083,248,15116,3185.631,0
1.705,0.059,232,11100,2786.0437,0
1.026,0.032,17,840,2256.501,0
2.332,0.105,238,13108,3248.8288,0
1.579,0.022,10,16100,2870.2245,0
1.991,0.087,19,19108,2795.0831,0
1.158,0.077,7,3008,1899.9978,0
1.919,0.185,96,16108,3002.5867,0
0.977,0.031,165,732,1737.0448,0
0.719,0.037,11,602,304.3036,0
1.616,0.142,1,24116,3512.8971,0
1.745,0.029,230,13104,3105.5468,0
0.966,0.004,21,834,1709.8399,0
1.575,0.039,6,19112,2977.2816,0
1.548,0.264,74,732,1873.0123,0
1.595,0.11,8,21128,3209.6697,0
1.924,0.094,1,22112,3321.7374,0
1.884,0.274,1,2611,1732.9169,0
1.273,0.022,8,934,1989.2839,0
1.435,0.026,15,1676,2282.4617,0
1.771,0.062,108,15108,2903.0661,0
2.396,0.277,27,18104,2890.165,0
1.653,0.016,237,15104,2846.0142,0
1.448,0.083,100,836,1987.2841,0
1.204,0,30,738,2206.5742,0
2.313,0.163,31,17116,3194.6354,0
2.009,0.007,3,19104,2844.0804,0
1.659,0.074,385,12100,2724.1308,0
1.006,0.033,140,3007,1649.7344,0
1.025,0.1,6,1809,942,0
1.273,0.134,21,934,1726.9541,0
2.13,0.178,34,16100,3065.5657,0
1.522,0.096,32,834,1989.3019,0
1.137,0.006,39,748,2882.2348,0
2.365,0.228,29,16108,3208.4967,0
1.736,0.041,37,18100,2709.0556,0
1.319,0.062,125,642,2350.614,0
2.378,0.106,10,19100,2870.2245,0
0.772,0.031,4,1006,674.7556,0
1.666,0.035,95,16160,4321.7205,0
1.861,0.009,4,1888,2719.9664,0
1.968,0.134,59,17104,2879.1387,0
1.597,0.032,38,1784,2352.6507,0
1.944,0.055,3,18100,2870.2245,0
1.127,0.014,23,2606,1744.8908,0
1.306,0.075,115,838,2042.234,0
2.058,0.174,61,14108,2957.2933,0
0.412,0.033,19,401,327.2975,0
2.214,0.159,5,20108,2795.0831,0
1.752,0.114,1,23120,3213.5677,0
1.585,0.233,51,632,2004.1496,0
1.532,0.009,64,16124,3572.8962,0
1.688,0.281,1,1140,2152.4046,0
1.863,0.017,166,14100,3005.226,0
1.276,0.035,204,640,2181.4522,0
1.315,0.006,24,840,2329.591,0
1.885,0.168,9,1892,2466.7765,0
1.357,0.034,126,636,2318.6206,0
1.397,0.217,11,940,2156.3782,0
1.616,0.015,62,17116,3130.3681,0
2.119,0.106,1,21112,3295.6153,0
1.511,0.214,53,836,1916.0248,0
0.595,0.248,1,403,311.3818,0
1.243,0.007,26,742,2206.5023,0
1.232,0.056,3,2210,1224.3575,0
1.169,0.08,18,2008,1424.6171,0
1.456,0.013,80,1668,2113.3305,0
0.446,0.035,51,602,426.4734,0
1.307,0.193,3,1548,1383.5854,0
1.434,0.045,52,1464,2123.5302,0
1.006,0.06,21,1564,1742.0579,0
1.235,0.111,2,1409,777.7962,0
1.427,0.093,1,1648,1383.5854,0
0.945,0.065,15,1406,894.0724,0
0.493,0.004,5,603,377.4162,0
0.85,0.15,14,603,332.3574,0
0.737,0.103,25,805,459.5437,0
0.712,0.179,2,403,333.3422,0
0.556,0.003,22,805,537.5706,0
1.457,0.021,26,2810,920.0306,0
0.342,0.152,14,402,303.3159,0
0.775,0.033,7,604,398.46,0
1.703,0.215,5,1336,1158.2828,0
0.694,0.022,5,604,466.4918,0
1.848,0.07,479,12104,2921.35,0
1.053,0.178,15,1808,1052.2798,0
1.946,0.059,35,18116,3400.6841,0
0.73,0.132,3,605,429.5174,0
0.814,0.157,56,1605,1102.1693,0
0.772,0.141,5,1006,821.9756,0
0.587,0.107,3,403,303.3159,0
1.496,0.059,44,734,2265.5078,0
1.403,0.089,15,832,2095.3398,0
1.743,0.027,24,1680,2500.983,0
0.676,0.081,4,1405,818.0026,0
0.597,0.004,11,805,504.4979,0
1.391,0.126,231,1256,1887.2595,0
1.13,0.042,34,1468,1694.8192,0
0.91,0.032,24,2008,1382.4503,0
1.243,0.017,4,1656,1719.1316,0
1.18,0.012,14,1560,1769.052,0
1.735,0.266,1,1536,1158.2828,0
0.31,0.036,18,402,305.245,0
0.927,0.142,60,1606,775.8144,0
0.671,0.08,13,748,1417.4738,0
0.438,0.006,12,602,403.3928,0
1.158,0.083,66,936,1219.2896,0
0.801,0.043,3,1206,907.0349,0
1.042,0.119,11,1240,1186.4263,0
1.435,0.023,22,1236,1294.4938,0
1.313,0.096,11,1244,1131.2547,0
1.186,0.021,127,836,1046.143,0
1.095,0.001,74,1140,1268.5283,0
0.983,0.119,5,605,360.3678,0
0.878,0.095,132,1604,936.1258,0
0.752,0.126,49,1605,906.9116,0
0.776,0.057,101,1005,861.9739,0
0.795,0.059,17,1406,1037.2706,0
1.618,0.057,13,2811,920.0306,0
1.254,0.135,51,1140,1081.3214,0
0.908,0.162,12,1004,671.7111,0
0.913,0.055,21,1206,850.9512,0
1.138,0.288,19,964,1778.005,0
1.13,0.039,39,1406,895.9707,0
1.081,0.065,2,1408,895.9707,0
1.471,0.129,21,1544,1324.4136,0
1.362,0.176,1,1536,1080.1602,0
1.235,0.084,8,1744,1376.4918,0
0.78,0.04,32,1807,1095.2645,0
1.771,0.309,1,2052,1560.6008,0
0.993,0.011,418,732,983.0061,0
1.552,0.046,13,1856,1507.7568,0
1.209,0.037,34,1440,1301.4314,0
1.462,0.058,19,1444,1286.5346,0
1.451,0.064,4,1644,1249.2572,0
1.646,0.126,45,1336,1158.2828,0
1.21,0.125,3,1432,922.0989,0
0.513,0.447,9,401,337.3918,0
1.446,0.173,3,1952,1603.8602,0
0.941,0.117,27,1040,1215.1591,0
0.881,0.004,33,1807,1010.0258,0
1.094,0.036,9,1005,659.7844,0
1.15,0.211,4,1408,924.0895,0
0.877,0.047,68,1405,948.041,0
1.073,0.09,1,1209,730.8168,0
0.696,0.014,21,1005,677.6666,0
0.901,0.024,47,1406,895.1136,0
1.211,0.015,160,1160,1977.0746,0
0.817,0.029,168,803,639.7098,0
0.744,0.113,7,1006,656.8241,0
1.231,0.055,84,1340,1192.2945,0
1.377,0,81,1156,1661.7059,0
1.065,0.007,128,1452,1502.6684,0
1.897,0.065,2,1964,1891.2046,0
1.307,0.106,13,2009,1172.3446,0
1.768,0.196,1,2060,1699.9428,0
1.286,0.025,15,1448,1360.5279,0
0.94,0.002,43,2407,1407.5408,0
1.407,0.069,25,832,1607.741,0
1.773,0.221,80,1464,1851.9451,0
1.291,0.108,23,2408,1422.6969,0
1.463,0.135,3,1232,1607.741,0
1.379,0.129,13,856,2948.1938,0
0.995,0.187,1,1208,850.9512,0
1.027,0.021,2,2052,1590.7967,0
0.776,0.027,30,1807,1112.3123,0
1.003,0.051,134,2605,1701.999,0
1.341,0.112,5,2610,1439.7802,0
1.353,0.132,93,2406,1577.7705,0
1.72,0.034,140,1356,1910.17,0
1.262,0.004,1,1856,1805.0696,0
1.329,0.054,43,1356,1805.0696,0
0.932,0.038,15,1207,868.044,0
1.161,0.024,10,1560,1785.9903,0
1.172,0.027,380,3005,1820.9371,0
1.907,0.132,244,14112,3135.5712,0
1.631,0.002,2,2064,1864.0025,0
1.28,0.069,1,1876,2315.8128,0
1.542,0.062,125,15100,2952.355,0
1.266,0.013,28,2807,1688.0742,0
2.15,0.24,10,1696,2905.223,0
1.18,0.097,27,2607,1514.5293,0
2.031,0.011,12,17108,3299.8487,0
1.084,0.027,66,2207,1308.4082,0
1.707,0.118,211,1284,2522.7142,0
1.898,0.065,132,14104,2885.2884,0
1.416,0.099,228,1296,2960.4163,0
1.223,0.056,1,1648,1534.7764,0
1.201,0.086,9,2608,1555.6219,0
1.453,0.076,72,1460,1918.1405,0
2.037,0.21,1,2172,2256.5162,0
1.095,0.026,69,1664,1891.2046,0
1.223,0.204,38,2009,1257.5454,0
1.127,0.192,3,2409,1329.578,0
1.729,0.048,146,1372,2286.7258,0
1.903,0.041,4,17112,3085.5694,0
1.217,0.021,40,932,1675.9523,0
1.724,0.099,70,1492,2632.9169,0
1.108,0.059,266,3005,1762.8974,0
1.129,0.05,133,732,1856.1706,0
1.975,0.009,5,1792,2704.1774,0
1.825,0.087,147,1484,2329.5498,0
1.736,0.081,4,2080,2437.8626,0
1.746,0.097,46,1380,2543.7937,0
1.167,0.002,5,934,2024.4464,0
1.257,0.114,45,3007,1896.1516,0
1.161,0.097,15,2808,1830.1297,0
2.403,0.107,216,13116,3344.0011,0
1.405,0.095,7,932,2004.196,0
1.055,0.045,154,2406,1458.728,0
2.044,0.136,36,18128,3780.3182,0
1.052,0.017,41,2608,1586.7778,0
1.872,0.019,92,1596,2801.2329,0
2.323,0.34,3,1888,2635.0278,0
1.351,0.046,33,736,1723.8144,0
1.2,0.019,38,832,1806.1477,0
1.484,0.11,1,2084,2355.6311,0
1.642,0.098,44,1576,2362.5039,0
1.385,0.157,51,832,1915.1778,0
2.333,0.149,5,1892,2618.9737,0
1.53,0.183,50,734,1950.22,0
1.15,0.136,1,2810,1678.9559,0
1.723,0.162,4,18100,2817.1058,0
1.135,0.048,4,934,2045.4378,0
1.166,0.04,3,936,2163.3474,0
1.571,0.087,100,1696,2677.0685,0
1.11,0.033,11,940,2065.2279,0
2.153,0.1,7,19136,3985.3572,0
1.383,0.056,463,432,2114.3986,0
2.088,0.26,2,1948,1458.5944,0
1.477,0.04,416,540,2181.5295,0
1.906,0.069,54,16100,3008.4626,0
2.01,0.2,1,23100,2939.1455,0
1.629,0.163,28,736,2161.5141,0
0.937,0.014,55,2608,1536.6189,0
2.29,0.066,150,17116,3347.7564,0
1.166,0.04,117,2805,1858.0754,0
2.596,0.146,8,19112,3387.8702,0
1.842,0.105,13,17120,3473.7208,0
1.818,0.046,10,19112,3247.5754,0
1.232,0.123,14,3008,2008.2616,0
1.314,0.046,95,632,1990.2306,0
1.776,0.058,35,1684,2424.6127,0
1.282,0.033,72,932,983.9909,0
0.928,0.086,21,834,1944.1413,0
1.414,0.171,166,536,2204.3873,0
1.314,0.112,91,1040,1260.3326,0
1.545,0.019,27,2408,1458.6751,0
1.176,0.136,2,2610,1419.5672,0
0.96,0.036,29,1606,893.9648,0
1.504,0.079,1,1422,1250.4607,0
1.655,0.175,2,2176,2099.4909,0
1.169,0.169,1,1644,1178.3513,0
0.235,0.018,7,401,353.3758,0
1.798,0.019,17,1872,2090.5499,0
1.052,0.226,5,842,2293.645,0
1.02,0.066,59,2007,1146.3525,0
1.104,0.027,142,1448,1422.5334,0
0.587,0.049,4,804,501.5376,0
1.174,0.22,28,1407,771.8693,0
0.728,0.103,54,803,472.5858,0
0.926,0.002,1,603,356.4228,0
0.216,0.029,4,401,353.3758,0
1.17,0.243,55,1406,771.8693,0
0.502,0.16,28,602,370.4063,0
0.593,0.112,7,603,376.4718,0
0.231,0.021,3,402,353.3758,0
0.697,0.174,5,602,356.4228,0
1.549,0.032,1,1848,1424.5737,0
1.51,0.172,3,1536,1084.1949,0
0.734,0.117,36,1206,750.807,0
1.441,0.158,4,1232,1046.1957,0
1.266,0.029,3,1648,1313.3844,0
0.227,0.002,12,401,353.3758,0
0.735,0.066,175,1805,1045.2474,0
1.249,0.074,9,2807,1751.979,0
1.643,0.256,27,842,2225.5273,0
1.348,0.031,7,1872,2145.3717,0
0.815,0.067,113,936,1007.1676,0
0.639,0.091,1,605,346.3843,0
0.921,0.021,30,1808,1089.2632,0
1.468,0.198,18,2609,1431.7392,0
1.341,0.134,29,1460,1933.1634,0
0.635,0.027,4,805,403.4362,0
1.321,0.192,38,1452,1581.743,0
1.131,0.157,65,832,962.1143,0
1.151,0.09,27,1807,1047.1332,0
0.347,0.029,28,603,484.6295,0
0.967,0.006,86,2007,1092.2733,0
1.273,0.133,5,1856,1599.8913,0
0.764,0.02,205,1605,891.0355,0
1.089,0.258,3,2611,1544.847,0
1.511,0.142,9,1680,2274.7818,0
0.97,0.053,45,1205,671.8387,0
0.897,0.002,18,2208,1316.4486,0
1.236,0.068,37,1548,1380.5395,0
