xcorr,deltacn,sprank,ions,calc_neutral_pep_mass,label
0.898,0.05,201,2809,983.0953,0
1.072,0.12,1,1208,887.995,0
0.633,0.051,18,804,623.7164,0
1.114,0.009,473,848,1359.7492,0
0.735,0.013,97,1205,740.8119,0
0.27,0.001,16,401,313.3544,0
1.265,0.036,4,2809,1478.5567,0
1.329,0.015,56,16108,3059.387,0
1.231,0.066,193,1244,1462.5915,0
1.124,0.05,9,2209,1415.6122,0
0.903,0.063,9,1206,762.9814,0
1.217,0.074,5,2208,1280.3179,0
1.119,0.004,42,2007,1278.5704,0
1.083,0.078,33,2207,1373.5749,0
1.406,0.188,5,2209,1306.3992,0
1.257,0.067,131,732,1922.0888,0
1.7,0.005,479,12100,2932.1325,0
1.389,0.042,5,2809,1665.787,0
2.048,0.072,3,2280,2478.7161,0
1.194,0.267,91,2405,1513.6367,0
1.31,0.081,156,3006,1854.1429,0
1.587,0.096,14,1472,2216.5747,0
1.833,0.139,20,1676,2209.4046,0
1.996,0.028,2,1884,2492.9351,0
1.833,0.154,14,1976,2074.2994,0
1.159,0.105,1,2610,1752.0097,0
1.536,0.024,85,1496,2739.0927,0
1.245,0.133,23,3008,1711.8901,0
1.698,0.123,1,2288,2432.7862,0
1.153,0.037,330,534,1996.1372,0
1.669,0.048,10,1884,2484.7948,0
1.604,0.003,17,1476,2417.642,0
2.075,0.068,85,1484,2794.1246,0
1.947,0.041,43,1592,2747.9376,0
1.978,0.048,272,12104,3020.3713,0
1.109,0.017,28,3008,1809.9575,0
1.034,0.008,7,832,2147.421,0
1.827,0.071,8,1788,2429.7678,0
1.119,0.041,8,2408,1647.778,0
1.607,0.081,3,1684,2473.954,0
1.083,0.021,16,938,2164.4556,0
2.311,0.211,42,1596,3010.5482,0
1.352,0.022,279,536,1946.1254,0
0.577,0.153,12,401,313.3544,0
1.319,0.128,237,2605,1640.9035,0
1.331,0.073,111,632,1948.1818,0
1.111,0.102,39,1606,1013.2028,0
1.494,0.057,13,17104,3003.446,0
1.331,0.012,60,1464,1913.2445,0
0.669,0.047,1,604,348.3568,0
0.892,0.011,48,1205,922.0056,0
1.35,0.105,1,1134,2135.2409,0
1.402,0.111,13,2809,1716.9584,0
1.289,0.005,11,1856,1577.7611,0
0.747,0.005,71,3007,1725.9786,0
0.892,0.046,175,1405,896.0544,0
0.951,0.028,3,1609,1013.2028,0
0.954,0.261,18,2009,1053.2272,0
1.164,0.048,67,1364,1913.2445,0
1.451,0.31,1,2411,1380.5241,0
1.21,0.063,341,1052,1601.8756,0
0.027,0,38,401,332.3233,0
0.966,0.221,10,1005,618.7746,0
1.359,0.21,12,1760,1760.9707,0
0.92,0.042,4,2008,1213.3134,0
0.262,0.022,3,403,332.3233,0
0.533,0.065,4,603,330.3415,0
0.457,0.045,32,802,488.4985,0
0.504,0.229,1,1204,699.8461,0
1.089,0.01,25,1408,857.0617,0
0.615,0.011,100,1204,819.9597,0
1.228,0.04,111,1252,1439.6293,0
0.87,0.12,2,1205,782.895,0
0.877,0.033,26,1607,944.1399,0
1.065,0.184,14,1408,857.0617,0
0.848,0.057,85,1405,877.0086,0
1.519,0.125,32,1408,874.9499,0
0.94,0.164,23,805,646.6678,0
1.778,0.201,31,1408,857.0617,0
0.712,0.08,14,1606,935.0916,0
1.025,0.049,14,1206,791.8631,0
1.468,0.17,6,1409,857.0617,0
0.666,0,17,1605,967.1362,0
1.052,0.161,45,1206,813.95,0
0.867,0.101,108,1606,928.0568,0
1.049,0.035,33,1240,1293.4852,0
1.652,0.131,14,2811,915.9591,0
1.25,0.133,7,1409,857.0617,0
1.346,0.039,351,1036,1074.2058,0
0.881,0.067,5,1006,628.7673,0
1.164,0.092,3,1809,1189.3007,0
1.032,0.239,6,1406,855.0483,0
1.472,0.057,23,1652,1594.8314,0
1.197,0.185,1,1808,1109.3746,0
0.909,0.107,55,1807,1055.2058,0
1.094,0.099,3,1409,827.9768,0
1.086,0.044,32,1808,1189.3007,0
0.829,0.059,30,1608,1011.19,0
1.571,0.049,2,1868,1811.0227,0
0.964,0.01,26,1544,1421.6592,0
1.596,0.098,1,1644,1383.5335,0
1.508,0.119,1,1432,925.0965,0
0.879,0.007,92,1607,1023.2408,0
0.756,0.025,97,1205,860.0209,0
0.95,0.097,62,1206,761.8401,0
1.301,0.073,27,1808,1189.3007,0
0.79,0.007,51,804,632.7766,0
0.87,0.043,61,1407,873.0232,0
1.085,0.07,45,1407,873.0232,0
1.288,0.076,1,1536,1015.138,0
1.331,0.215,4,1809,1189.3007,0
1.568,0.074,23,1560,1735.0171,0
1.577,0.027,161,1572,1986.3514,0
1.554,0.009,2,1544,1283.4912,0
0.829,0.005,65,1136,1170.2914,0
1.164,0.013,46,1352,1598.8174,0
1.146,0.037,215,1805,1223.3642,0
1.132,0.019,30,1332,1073.1747,0
1.364,0.007,1,2212,1326.4728,0
0.805,0.089,41,1005,649.7917,0
1.089,0.021,5,1544,1384.5927,0
1.197,0.154,352,1806,1133.2793,0
1.246,0.146,93,2207,1366.581,0
1.648,0.105,59,1364,2067.4155,0
1.105,0.023,7,1336,1176.3848,0
1.191,0.103,22,2408,1384.6818,0
1.183,0.078,1,2809,1670.8957,0
1.665,0.011,20,1792,2589.9594,0
1.522,0.042,84,1372,2123.4404,0
1.771,0.182,64,1580,2423.8041,0
1.512,0.159,195,1260,1743.9012,0
0.757,0.073,58,1405,909.1369,0
1.351,0.099,6,2809,1528.7697,0
1.139,0.058,2,2212,1240.4258,0
1.518,0.011,5,938,2191.5999,0
1.572,0.157,117,2608,1416.6005,0
1.532,0.015,1,1864,2043.4064,0
1.214,0.066,33,1340,1169.3096,0
1.568,0.025,131,1484,2491.6966,0
1.605,0.053,38,15104,3010.4037,0
1.6,0.06,1,2172,2123.4031,0
1.341,0.037,62,1596,2871.1131,0
1.557,0.06,217,536,2092.4302,0
1.637,0.048,4,1872,2210.5211,0
1.59,0.029,21,1772,2170.5891,0
1.749,0.102,21,1692,2679.038,0
1.349,0.193,4,2409,1396.6132,0
2.036,0.208,2,2076,2179.597,0
1.382,0.093,78,1460,1658.7892,0
2.02,0.084,66,1588,2648.052,0
1.441,0.261,5,932,1910.1239,0
1.324,0.127,9,1660,1811.1148,0
2.077,0.12,26,1684,2517.7778,0
1.08,0.082,3,2809,1566.7349,0
2.014,0.147,179,15104,3021.4297,0
1.786,0.04,18,17104,3134.5024,0
1.448,0.138,1,1872,2187.4495,0
2.155,0.099,38,18100,2859.1987,0
1.009,0.004,17,3008,1829.1271,0
1.467,0.184,3,3010,1806.0618,0
1.603,0.202,89,742,2519.9794,0
1.612,0.03,209,13100,2909.2452,0
1.721,0.084,100,1596,2729.0482,0
1.021,0.014,4,1208,835.9591,0
1.858,0.05,35,1688,2403.7244,0
0.79,0.093,2,1408,958.0861,0
1.87,0.088,22,1692,2627.9012,0
1.693,0.025,9,1796,2810.1694,0
1.938,0.087,7,1892,2716.05,0
1.355,0.09,5,2610,1563.8583,0
1.186,0.046,1,1232,1873.0167,0
1.194,0.07,7,836,2136.3585,0
1.066,0.064,260,634,1839.0331,0
1.694,0.01,315,1396,2895.1872,0
0.91,0.038,33,2207,1415.5718,0
0.722,0.025,2,1808,1057.1723,0
1.317,0.039,13,938,2191.5999,0
1.909,0.028,85,15116,3518.9281,0
1.995,0.105,55,17132,3805.269,0
2.28,0.153,51,16108,3164.5652,0
1.844,0.118,54,1788,2425.7251,0
1.222,0.119,36,740,2384.6715,0
1.868,0.015,414,12104,3119.5805,0
1.812,0.055,336,12112,3275.7222,0
1.301,0.025,97,2806,1750.9256,0
1.861,0.018,375,13148,4321.8231,0
1.371,0.094,5,2809,1612.8192,0
1.038,0.112,231,532,1931.223,0
1.016,0.169,7,846,2487.802,0
1.984,0.087,1,21104,3074.4962,0
1.691,0.007,48,17104,2816.2541,0
1.55,0.018,65,1676,2237.5846,0
1.659,0.07,99,14100,2859.1987,0
1.238,0.107,48,2806,1702.9719,0
1.306,0.045,64,734,2035.3685,0
1.225,0.126,3,1809,1176.3414,0
1.375,0.134,1,1860,1888.1236,0
0.984,0.168,2,1609,1007.1552,0
0.848,0.057,33,1605,956.1076,0
1.166,0.055,25,1356,1815.0747,0
1.232,0.065,1,1208,806.8338,0
0.705,0.04,56,804,502.5688,0
1.456,0.231,39,1140,1028.2578,0
1.004,0.01,9,1752,1606.9322,0
0.516,0.036,10,603,360.4112,0
1.255,0.016,10,1668,2113.4602,0
1.202,0.105,2,1809,1202.3802,0
1.591,0.132,260,1264,1754.8772,0
1.07,0.022,106,2406,1558.7729,0
0.901,0.183,2,604,316.358,0
0.621,0.045,2,402,408.4552,0
1.014,0.083,40,940,1028.2578,0
0.719,0.017,69,1405,779.7618,0
0.912,0.089,97,840,1028.2578,0
0.587,0.098,15,403,349.35,0
0.267,0.112,13,401,355.3513,0
0.541,0.201,73,802,533.644,0
0.278,0.082,4,402,309.3256,0
0.996,0.016,2,1332,961.1016,0
1.16,0.016,85,1406,748.7478,0
0.935,0.024,97,1205,775.9189,0
1.621,0.15,4,1644,1156.4319,0
1.766,0.1,17,1236,1071.1986,0
1.425,0.088,26,1240,1182.3861,0
0.986,0.096,64,1206,740.8986,0
1.249,0.395,16,1207,726.788,0
1.38,0.081,8,1648,1397.5944,0
1.079,0.085,38,1208,814.9811,0
0.956,0.021,46,3009,1616.7259,0
1.364,0.102,32,2409,1461.6532,0
1.655,0.079,46,1672,1981.1961,0
1.774,0.027,14,1872,1981.1961,0
1.07,0.131,24,2209,1218.3478,0
0.733,0.052,23,1607,882.0281,0
1.76,0.065,140,1276,2406.7369,0
1.472,0.001,11,2210,1240.5962,0
1.413,0.012,27,1660,1928.2342,0
1.238,0.086,48,2007,1358.5169,0
1.503,0.192,57,2607,1595.7827,0
1.513,0.016,74,1364,2056.4082,0
1.852,0.044,2,2188,2432.6935,0
1.363,0.205,49,2208,1423.722,0
1.203,0.273,160,2005,1300.4344,0
1.764,0.126,21,1792,2854.352,0
1.11,0.016,28,1556,1893.1272,0
0.877,0.03,34,1036,1943.1217,0
1.608,0.011,23,1680,2430.8766,0
0.994,0.009,12,2008,1406.6482,0
1.132,0.079,10,2208,1330.5534,0
1.126,0.025,7,2608,1560.7858,0
1.304,0.005,24,2007,1289.5009,0
1.777,0.035,43,1488,2556.9541,0
1.161,0.12,148,2805,1759.9495,0
1.158,0.006,4,1032,1804.0794,0
1.942,0.003,7,1680,2523.8347,0
1.287,0.127,146,1772,1957.1486,0
1.865,0.306,64,1780,2157.3862,0
1.395,0.141,18,1880,2142.3746,0
1.869,0.01,27,16124,3496.0832,0
1.086,0.029,29,2607,1755.0076,0
1.319,0.213,6,1132,1772.1246,0
1.338,0.017,51,732,1730.8297,0
1.276,0.006,4,3010,1843.1131,0
1.948,0.039,159,15108,3042.4632,0
1.139,0.142,77,1772,1981.1961,0
1.442,0.023,35,840,2360.7048,0
1.886,0.049,7,19112,3240.7129,0
1.834,0.227,2,1038,2051.4148,0
2.195,0.262,7,18116,3483.0374,0
2.171,0.133,23,17128,3443.0133,0
1.415,0.083,315,634,1968.3738,0
1.445,0.103,7,1042,2285.517,0
1.773,0.137,5,2610,1464.5523,0
0.705,0.035,32,1405,842.9451,0
1.028,0.079,31,1406,870.9122,0
0.655,0.055,37,603,488.5882,0
1.103,0.295,8,1406,842.9451,0
0.658,0.032,60,1004,767.9267,0
1.353,0.279,3,1410,842.9451,0
1.195,0.263,29,1406,842.9451,0
0.852,0.026,5,1807,1112.159,0
1.14,0.12,19,1552,1697.909,0
0.877,0.024,92,952,1493.5908,0
1.227,0.195,4,1408,842.9451,0
1.646,0.167,5,1540,1388.5925,0
1.481,0.301,6,1040,2348.5946,0
0.986,0.081,12,1608,983.0898,0
1.029,0.201,157,1605,1169.266,0
1.665,0.062,14,1880,2480.7693,0
1.381,0.075,8,1760,1824.0302,0
0.774,0.024,1,1006,566.6122,0
0.938,0.075,24,840,1144.3366,0
0.388,0.068,10,402,316.3146,0
0.626,0.074,4,603,384.4765,0
0.401,0.031,16,402,370.4526,0
1.384,0.242,2,1408,842.9451,0
0.368,0.033,1,603,377.355,0
0.638,0.166,4,403,299.3708,0
1.204,0.022,10,1448,1421.6233,0
1.633,0.038,5,1407,842.9451,0
0.666,0.169,9,403,369.3752,0
1.288,0.172,7,1407,842.9451,0
0.804,0.089,43,1204,728.8876,0
1.412,0.441,5,1407,842.9451,0
1.189,0.376,3,1407,842.9451,0
0.789,0.113,40,1604,1013.0728,0
1.072,0.253,2,1408,842.9451,0
1.272,0.187,3,1848,1421.6233,0
1.133,0.301,2,1409,842.9451,0
1.037,0.035,75,1244,1444.7,0
0.705,0.046,83,2005,1209.3214,0
0.965,0.112,15,1406,842.9451,0
0.831,0.137,13,1204,791.8566,0
1.135,0.296,17,1406,842.9451,0
1.279,0.089,6,1340,1195.5119,0
1.09,0.251,2,1408,842.9451,0
0.768,0.043,29,1608,1017.107,0
1.137,0.211,4,1408,842.9451,0
1.002,0.251,4,1408,842.9451,0
1.048,0.271,2,1409,842.9451,0
1.072,0.295,6,1408,842.9451,0
1.081,0.197,13,1207,730.8168,0
0.81,0.061,20,1206,836.0452,0
1.5,0.177,83,1136,1108.4337,0
0.92,0.012,66,1006,777.8505,0
1.042,0.177,7,1007,750.8528,0
0.756,0.051,258,1204,804.0006,0
1.246,0.032,4,1748,1250.4149,0
1.292,0.01,47,1340,1298.4278,0
0.963,0.091,14,2009,1046.1027,0
0.873,0.106,92,1807,1176.3447,0
1.442,0.116,4,1764,1894.071,0
1.785,0.202,28,1668,1949.145,0
1.172,0.057,30,2208,1285.5932,0
1.962,0.021,45,1588,2612.9368,0
2.585,0.279,183,1372,2153.4192,0
1.232,0.277,2,2410,1463.6562,0
1.762,0.029,58,1576,2181.4272,0
0.939,0.103,34,1206,901.9756,0
1.894,0.054,68,1584,2502.8992,0
1.377,0.182,88,736,2005.2994,0
1.517,0.091,51,1676,2209.5487,0
1.132,0.028,72,638,2327.6318,0
1.696,0.087,161,1484,2484.8785,0
1.166,0.049,6,2609,1599.8016,0
1.128,0.062,93,2806,1849.1204,0
0.737,0.124,14,1206,769.9835,0
1.948,0.043,57,1696,2801.1145,0
1.174,0.18,16,2409,1336.5517,0
1.265,0.217,3,2409,1535.6769,0
1.682,0.084,92,1496,2828.3252,0
1.794,0.01,35,1692,2721.1456,0
1.55,0.043,95,1772,2108.4198,0
1.771,0.145,1,1980,2381.6673,0
1.256,0.047,130,2607,1523.7033,0
1.077,0.101,1,2610,1505.6446,0
1.44,0.041,86,1472,2180.3246,0
1.969,0.083,111,15104,2905.1451,0
1.58,0.036,289,1396,2945.297,0
1.786,0.002,39,1592,2705.0784,0
1.182,0.003,86,2406,1555.8126,0
1.235,0.001,350,2806,1681.8871,0
1.713,0.05,31,16112,3288.7051,0
1.516,0.003,100,1680,2308.6813,0
1.46,0.158,3,2810,1849.1204,0
1.31,0.026,58,3008,1953.2285,0
2.171,0.137,42,17116,3462.9531,0
1.504,0.037,7,18116,3264.6546,0
1.741,0.138,7,16112,3109.4896,0
1.089,0.105,12,3008,1878.2085,0
1.466,0.022,9,1788,2430.5879,0
0.606,0.096,2,805,519.5963,0
1.525,0.021,241,1484,2373.6422,0
1.89,0.091,143,1584,2476.7253,0
0.671,0.177,4,1006,641.8094,0
2.099,0.04,108,15108,3128.5011,0
1.082,0.045,3,2810,1779.9826,0
1.232,0.01,346,532,1930.0241,0
1.969,0.073,3,20104,3088.5604,0
1.532,0.056,76,14112,3236.6038,0
1.138,0.026,220,638,2078.3472,0
1.778,0.282,6,942,2225.3538,0
1.978,0.308,2,1236,1911.0154,0
1.955,0.007,4,21116,3388.0289,0
1.562,0.058,173,734,1961.2432,0
1.807,0.109,363,13120,3450.955,0
2.14,0.106,70,16112,3288.7051,0
1.557,0.081,97,1788,2594.9379,0
1.011,0.068,66,740,2247.512,0
0.564,0.184,52,804,479.5494,0
0.732,0.23,20,804,403.4362,0
0.474,0.167,5,803,403.4362,0
1.264,0.057,1,1409,977.9555,0
0.947,0.234,10,804,403.4362,0
0.768,0.051,8,804,403.4362,0
1.142,0.07,5,1444,1388.6074,0
1.504,0.043,247,1132,951.9092,0
1.19,0.072,9,3008,1872.1724,0
1.939,0.185,1,20116,3412.8801,0
1.315,0.115,16,2809,1715.9392,0
0.929,0.018,4,2008,1409.5779,0
1.071,0.115,1,2010,1125.1731,0
1.316,0.138,1,1644,1300.3601,0
0.921,0.12,2,2009,1409.531,0
1.331,0.174,2,2011,1215.307,0
0.31,0.02,12,402,318.3335,0
0.427,0.125,4,603,348.3568,0
0.444,0.117,4,603,375.4258,0
0.494,0.048,7,402,350.2952,0
0.359,0.059,7,602,407.3905,0
0.459,0.041,4,602,407.3905,0
0.386,0.034,18,401,304.2603,0
0.474,0.319,1,402,309.3226,0
0.377,0.035,4,402,309.3226,0
0.46,0.025,5,402,351.4032,0
0.516,0.129,6,603,375.3854,0
0.773,0.055,1,1409,957.0972,0
1.611,0.043,11,1344,1154.419,0
0.978,0.087,1,806,403.4362,0
0.875,0.267,2,1406,927.0281,0
0.619,0.069,6,805,403.4362,0
0.866,0.059,21,804,647.7393,0
0.552,0.028,4,604,466.4918,0
1.465,0.053,6,1648,1326.5626,0
0.924,0.107,13,1407,977.9555,0
1.307,0.027,394,948,1564.542,0
0.859,0.181,33,1407,977.9555,0
1.09,0.089,8,2408,1328.4917,0
1.111,0.336,6,1409,977.9555,0
1.099,0.04,11,2811,949.9361,0
0.888,0.13,6,1407,977.9555,0
0.893,0.009,21,1006,644.6426,0
1.055,0.243,30,1406,977.9555,0
1.44,0.105,6,1752,1599.7203,0
0.783,0.082,161,1205,643.782,0
1.38,0.107,16,1652,1533.7483,0
1.574,0.082,1,2156,1830.9788,0
1.971,0.018,35,1772,2041.3482,0
0.868,0.102,11,1607,956.0357,0
0.821,0.015,23,1205,739.842,0
1.37,0.044,269,1260,1891.9851,0
2.026,0.018,3,20100,2955.2617,0
1.472,0.19,10,2007,1444.6232,0
1.627,0.211,7,1656,1848.0483,0
1.437,0.124,1,2611,1595.649,0
1.711,0.109,24,1684,2612.8635,0
1.467,0.029,298,1272,2445.777,0
1.881,0.103,8,1872,2352.6457,0
1.885,0.031,28,1576,2297.6111,0
1.212,0.029,6,2008,1100.2437,0
1.971,0.121,9,1664,2082.2178,0
1.464,0.084,41,2608,1411.711,0
2.327,0.335,56,1692,2642.828,0
1.747,0.04,38,1672,2218.5256,0
2.035,0.102,1,2384,2464.7118,0
1.602,0.179,17,2608,1725.8322,0
1.741,0.07,122,17116,3408.7841,0
1.929,0.12,35,1684,2354.5714,0
1.221,0.03,305,2807,1687.8676,0
2.455,0.116,133,15104,3081.3736,0
1.449,0.01,147,1480,2394.5993,0
1.558,0.09,206,1288,2783.1497,0
1.278,0.044,42,732,1893.0808,0
1.251,0.032,122,2407,1611.8216,0
1.93,0,2,2284,2423.616,0
1.637,0.25,1,1134,1941.054,0
1.035,0.004,63,1576,2368.6894,0
1.122,0.076,1,3009,1777.014,0
1.728,0.061,211,1496,2758.9044,0
1.075,0.075,194,640,2367.6006,0
1.651,0.005,16,1672,2335.5743,0
1.253,0.048,61,734,1827.9813,0
1.955,0.036,1,20108,3049.4498,0
1.509,0.239,38,732,2021.3245,0
1.15,0.109,5,2608,1629.793,0
1.999,0.056,4,19128,3542.9784,0
1.492,0.014,284,12100,3214.575,0
1.864,0.117,1,2296,2870.3309,0
1.084,0.035,251,632,1843.9003,0
1.492,0.031,1,1334,1970.2694,0
1.392,0.207,4,3009,1898.2073,0
1.217,0.067,113,3006,1801.9862,0
1.328,0.024,114,734,1960.2763,0
2.727,0.192,1,20104,3262.5614,0
1.232,0.065,152,634,2196.3216,0
1.788,0.022,28,17112,3281.6875,0
2.259,0.212,11,16112,3240.5433,0
1.321,0.112,100,3006,1760.9243,0
1.442,0.098,76,740,2226.3974,0
0.51,0.112,2,402,443.4699,0
1.422,0.002,27,1344,1423.5189,0
0.521,0.031,1,403,443.4699,0
0.977,0.022,22,1206,900.9196,0
1.714,0.062,41,1784,2626.9562,0
1.932,0.047,1,2176,2282.4745,0
1.732,0.258,22,2809,1688.9513,0
0.716,0.02,9,403,317.3428,0
0.343,0.057,7,403,381.4295,0
0.417,0.035,13,402,346.3843,0
0.536,0.189,35,402,370.4093,0
0.579,0.014,14,401,378.349,0
0.806,0.193,1,806,506.4797,0
0.52,0.04,13,603,372.4655,0
1.01,0.108,333,740,1276.4686,0
0.56,0.038,22,401,370.4093,0
1.375,0.071,66,1036,1192.3318,0
1.093,0.084,62,1036,1184.361,0
1.155,0.044,39,932,1120.3604,0
0.956,0.012,80,1204,812.9682,0
1.15,0.273,60,1040,1276.4686,0
0.751,0.002,22,1005,675.7434,0
1.234,0.06,8,1340,1265.3924,0
1.388,0.135,2,1540,1371.5225,0
0.545,0.046,1,403,319.2719,0
0.413,0.009,1,402,329.3971,0
1.776,0.043,226,13104,3157.5424,0
1.603,0.18,4,1032,2029.1641,0
1.363,0.148,11,3008,1784.0527,0
2.059,0.146,11,1780,2502.5325,0
1.545,0.025,3,1776,2255.4482,0
0.671,0.018,12,1405,998.0671,0
1.235,0.016,68,634,2102.3782,0
0.642,0.043,70,1605,919.9475,0
0.672,0.098,19,604,372.4655,0
1.214,0.075,7,1808,1233.445,0
0.875,0.168,23,1004,735.8851,0
1.263,0.137,1,1752,1576.5604,0
1.538,0.03,32,1464,2165.4541,0
0.804,0.017,10,1206,877.8731,0
1.43,0.117,21,1552,1669.7724,0
0.598,0.007,9,603,433.5058,0
0.909,0.007,52,1607,1082.2688,0
1.212,0.082,13,1560,1821.0399,0
0.87,0.239,1,805,578.6262,0
1.467,0.181,3,1952,1640.8206,0
0.661,0.084,33,602,550.6128,0
0.429,0.244,2,402,315.3269,0
0.827,0.071,313,1404,924.0004,0
0.801,0.024,10,1406,998.1009,0
0.725,0.074,3,604,550.6128,0
0.512,0.063,1,403,372.3477,0
0.397,0.12,3,603,435.4808,0
0.232,0.001,9,601,534.6567,0
0.555,0.053,22,602,474.5174,0
0.398,0.033,1,403,317.3428,0
0.41,0.341,3,1002,603.5964,0
0.452,0.007,1,603,450.4924,0
0.513,0.172,4,603,346.3409,0
1.579,0.156,66,1036,1132.208,0
0.824,0.159,46,803,604.6331,0
1.172,0.014,31,2808,1057.3042,0
0.452,0.014,21,803,591.6288,0
0.569,0.027,9,603,469.4985,0
0.494,0.001,1,805,551.5542,0
0.926,0.075,15,1405,900.1301,0
1.25,0.052,8,1040,1405.6195,0
0.614,0.016,5,402,317.3428,0
1.303,0.021,72,1040,1169.341,0
0.618,0.026,34,603,386.449,0
1.035,0.115,7,1607,941.0929,0
1.406,0.087,4,1340,1157.336,0
1.328,0.301,26,1406,948.9519,0
0.67,0.012,26,603,372.4655,0
1.811,0.083,2,1540,1305.4608,0
0.983,0.046,27,1152,1817.9558,0
1.206,0.088,145,1340,1285.5155,0
1.332,0.139,1,1440,1176.2523,0
0.534,0.17,3,403,370.4093,0
1.21,0.124,71,1140,1276.4686,0
0.916,0.142,18,1407,943.0344,0
1.322,0.038,19,1344,1229.368,0
0.908,0.052,273,2806,1025.1424,0
0.348,0.168,3,402,341.3244,0
0.889,0.007,61,2809,1025.1424,0
0.753,0.06,80,1205,817.898,0
0.849,0.091,1,1407,935.0886,0
1.242,0.031,14,1232,1178.2733,0
0.869,0.16,21,1340,1276.4686,0
1.123,0.014,3,1032,1070.0876,0
1.472,0.015,57,1240,1307.5595,0
1.196,0.027,7,1536,1211.4246,0
1.602,0.071,29,1344,1432.73,0
1.516,0.105,38,1340,1213.4144,0
1.137,0.022,23,1236,1211.4246,0
1.358,0.103,2,1611,1001.1973,0
0.971,0.007,64,803,606.6799,0
0.98,0.025,275,940,1279.4998,0
1.332,0.145,42,1236,1211.4246,0
1.083,0.014,4,1432,1103.1205,0
0.675,0.015,7,1006,692.8541,0
0.774,0.146,4,1006,727.8565,0
1.022,0.012,80,1005,642.8376,0
0.404,0.017,9,401,301.3,0
1.137,0.032,76,936,1135.2396,0
1.418,0.145,33,1336,1249.3587,0
1.123,0.099,1,1432,947.0228,0
0.981,0.043,23,1808,1151.3257,0
0.697,0.071,19,804,667.8094,0
1.503,0.069,1,1860,1877.088,0
0.416,0.205,1,403,307.3501,0
1.392,0.192,1,1809,1217.4302,0
1.865,0.037,2,1952,1746.0452,0
1.413,0.019,8,1968,1983.2963,0
1.72,0.078,1,1960,1877.088,0
1.202,0.114,1,1612,1130.226,0
0.506,0.327,2,402,301.3,0
1.245,0.059,14,1496,2932.2546,0
1.211,0.248,1,1608,1009.1711,0
1.58,0.134,24,1336,1292.2638,0
1.978,0.099,59,1760,1798.8939,0
1.285,0.04,316,2205,1410.5103,0
1.275,0.157,6,1340,1224.2227,0
1.161,0.009,180,1484,2649.7091,0
1.043,0.025,166,2007,1265.5192,0
1.086,0.054,36,2407,1484.6875,0
1.165,0.125,12,1808,1144.3435,0
1.675,0.07,233,1484,2649.7091,0
1.232,0.034,23,834,2040.1959,0
1.075,0.075,6,1808,1183.2904,0
1.298,0.017,5,2811,1004.9968,0
1.238,0.074,3,2409,1629.7131,0
1.576,0.01,173,1468,2014.0534,0
1.042,0.061,234,534,2051.3709,0
1.982,0.12,2,1868,2099.3448,0
1.12,0.061,70,2207,1425.6542,0
1.782,0.019,33,1584,2538.819,0
1.171,0.058,2,1207,865.0036,0
1.213,0.042,12,2408,1518.7367,0
0.732,0.01,91,1607,1037.1845,0
1.07,0.038,55,1240,1269.1739,0
0.989,0.072,22,1805,1113.3232,0
2.221,0.186,2,1968,2099.3448,0
1.168,0.034,10,2208,1348.5347,0
0.791,0.161,20,1005,821.9011,0
1.369,0.026,5,1572,2216.3956,0
0.945,0.07,262,2005,1352.5634,0
1.216,0.016,20,2407,1529.8087,0
1.095,0.001,12,2409,1574.7076,0
1.879,0.108,15,1576,2412.5251,0
1.252,0.113,235,2006,1359.6018,0
1.411,0.005,4,3008,1837.1582,0
1.421,0.052,38,2807,1732.1435,0
1.35,0.023,73,1584,2629.886,0
1.684,0.014,129,1476,2311.3767,0
1.497,0.067,104,1476,2462.8808,0
1.478,0.033,125,1376,2416.6095,0
0.826,0.115,155,1204,726.7447,0
1.469,0.004,111,1276,2374.5457,0
1.468,0.027,55,1484,2514.9517,0
1.329,0.106,6,2210,1447.6238,0
1.196,0.149,6,2209,1375.6401,0
1.29,0.061,16,1856,1646.8186,0
1.644,0.003,76,1476,2255.492,0
2.235,0.139,1,2576,2284.4841,0
1.13,0.068,179,836,1150.3873,0
1.411,0.025,3,2210,1440.5604,0
2.04,0.084,39,1584,2626.9562,0
1.492,0.105,2,2064,2040.3778,0
1.804,0.085,7,19100,2957.5249,0
1.646,0.302,1,1956,1740.0758,0
1.2,0.014,48,2807,1519.7184,0
2.119,0.107,2,1888,2610.7469,0
1.109,0.105,332,532,1915.0292,0
1.28,0.067,69,2806,1715.7763,0
1.352,0.125,9,1496,2960.5143,0
1.29,0.204,62,2607,1557.5977,0
1.482,0.1,9,2808,1769.9544,0
1.208,0.008,107,2805,1839.1291,0
2.022,0.132,8,1984,2602.7938,0
1.81,0.02,371,1184,2595.955,0
1.37,0.054,131,642,2406.6008,0
1.96,0.007,9,2076,2256.6744,0
1.034,0.105,56,2008,1261.5278,0
1.229,0.034,5,2810,1689.8033,0
1.925,0.175,11,1976,2226.3454,0
1.151,0.03,76,2407,1539.7185,0
1.126,0.029,6,2608,1637.8633,0
1.101,0.091,201,2405,1503.7767,0
1.577,0.038,98,1476,2413.7796,0
1.375,0.031,82,632,1926.2432,0
1.312,0.093,17,932,1878.1968,0
1.73,0.284,46,732,2006.2432,0
1.302,0.047,78,732,1969.2402,0
1.494,0.017,159,2207,1427.5842,0
1.61,0.013,109,1476,2443.7028,0
